IMG_3300042508.a_Ga0453194_0021307	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Thoracosphaeraceae;Scrippsiella
IMG_3300042520.a_Ga0453218_0000544_1	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalinata;Nucleohelea;Actinosphaerium
IMG_3300042527.a_Ga0453937_0005609	Eukaryota;TSAR;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Perkinsida_XX;Perkinsida_XXX
IMG_3300042743.a_Ga0482262_000265	Eukaryota;TSAR;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Perkinsida_XX;Perkinsida_XXX
IMG_3300043214.a_Ga0484903_000428	Eukaryota;TSAR_dummy;Rhizaria_dummy;Foraminifera_dummy;Globothalamea_dummy;Textulariida_dummy;Reophacidae_dummy;Reophax_dummy
IMG_3300043438.a_Ga0453121_0008678	Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Flamellidae;Flamella-lineage;Flamella
IMG_3300044652.a_Ga0466945_0003465	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Chelicerata;Arachnida;Spinibdella
IMG_3300044683.a_Ga0466965_0004513	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Stylocephalidae;Xiphocephalus
IMG_3300044699.a_Ga0418691_28390_1	Eukaryota;Obazoa;Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea_X;Alaimus
IMG_3300044710.a_Ga0454596_0007311	Eukaryota;Obazoa;Opisthokonta;Fungi;Rozellomycota;Rozellomycota_X;Rozellomycota_XX;Rozellomycota_XXX
IMG_3300044930.a_Ga0485486_02561	Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;Tremellomycetes_X
IMG_3300044984.a_Ga0485158_0012007	Eukaryota;Excavata_dummy;Metamonada_dummy;Fornicata_dummy;Fornicata_X_dummy;Diplomonadida_dummy;Hexamitidae_dummy;Trepomonas_dummy
IMG_3300045049.a_Ga0466959_0008631	Eukaryota;Obazoa;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Heterodera
IMG_3300045747.a_Ga0485825_0012721	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Thoracosphaeraceae;Pentapharsodinium
IMG_3300045825.a_Ga0485827_0006151	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Campanella
IMG_3300045970.a_Ga0485187_0008803	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Vorticella
IMG_3300045970.a_Ga0485187_0019378	Eukaryota;TSAR;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Perkinsida_XX;Perkinsida_XXX
IMG_3300045973.a_Ga0485830_0001185_1	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Euglenophyceae;Euglenaceae;Trachelomonas
IMG_3300045973.a_Ga0485830_0008596	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Vampyrellidae;Vampyrella
IMG_3300046087.a_Ga0456297_000806	Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Suctoria_X;Suctoria_XX
IMG_3300046459.a_Ga0495629_0011480	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Gregarinidae;Leidyana2
IMG_3300046557.a_Ga0495622_0004991	Eukaryota;TSAR;Alveolata;Chrompodellids;Colpodellidea;Colpodellida;Alphamonaceae;Alphamonadea_ALPH1
IMG_3300046679.a_Ga0495623_0008364	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Actinocephalidae;Monocystis
IMG_3300047168.a_Ga0495330_0014297_1	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Leotiomycetes;Articulospora
IMG_3300047327.a_Ga0495324_020611	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Chelicerata;Arachnida;Parhypochthonius
IMG_3300047462.a_Ga0495311_0025162_1	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Sandonidae;Sandona
IMG_3300047495.a_Ga0495329_0001871_1	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Podospora
IMG_3300047499.a_Ga0495335_0015177	Eukaryota;Obazoa;Opisthokonta;Fungi;Rozellomycota;Rozellomycota_X;Rozellomycota_XX;Rozellomycota_XXX
IMG_3300047499.a_Ga0495335_0027357	Eukaryota;Excavata;Discoba;Discoba_X;Heterolobosea;Tetramitia_I;Tetramitia_I_X;Tetramitia_I_XX
IMG_3300047508.a_Ga0467018_0003169	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Trichocladium
IMG_3300047564.a_Ga0485299_0006898	Eukaryota;TSAR;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Perkinsida_XX;Perkinsida_XXX
IMG_3300047994.a_Ga0495314_0019067_1	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Allapsidae;Group-Te
IMG_3300048562.a_Ga0496020_004857	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes;Phaeosphaeria
IMG_3300048577.a_Ga0498944_015436	Eukaryota;Amoebozoa;Evosea;Evosea_X;Archamoebea;Pelobiontida;Pelobiontida_X;Mastigella
IMG_3300048583.a_Ga0498911_0011403	Eukaryota;Obazoa;Opisthokonta;Fungi;Aphelidiomycota;Aphelidiales;Aphelidiaceae;Aphelidium
IMG_3300048584.a_Ga0498912_0005697_1	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Trebouxiophyceae_X;Trebouxiophyceae_XX;Botryococcus
IMG_3300048588.a_Ga0498926_0029080	Eukaryota;Excavata;Discoba;Euglenozoa;Kinetoplastea;Kinetoplastea_X;Kinetoplastea_XX;Kinetoplastea_XX_MET3
IMG_3300048589.a_Ga0498927_0037528	Eukaryota;Obazoa;Opisthokonta;Fungi;Opisthosporidia;Microsporida;Microsporida_X;Paramicrosporidium
IMG_3300048861.a_Ga0496071_0006517	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba
IMG_3300048861.a_Ga0496071_0007426	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Lipomycetaceae;Lipomyces
IMG_3300049218.a_Ga0495317_0021151	Eukaryota;Obazoa;Opisthokonta;Fungi;Rozellomycota;Rozellomycota_X;Rozellomycota_XX;Rozellomycota_XXX
IMG_3300049617.a_Ga0495320_0023418	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Leotiomycetes;Articulospora
REF_BRK_c-100_conseq_Otu1004_9_freshwater_Erken-sed_Eukaryota_Amoebozoa_Supergroup	Eukaryota;Amoebozoa;Evosea;Evosea_X;Archamoebea;Pelobiontida;Pelobiontida_X;Mastigella
REF_BRK_c-1023_conseq_Otu1221_5_freshwater_Erken-sed_Eukaryota_Amoebozoa_Evosea_Evosea_X_Variosea_Flamellidae_Flamella-lineage_Flamella_Genus	Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Flamellidae;Flamella-lineage;Flamella
REF_BRK_c-1025_conseq_Otu0437_25_deep_Ms1-bat_Eukaryota_Excavata_Discoba_Discoba_X_Euglenozoa_Kinetoplastida_Neobodonidae_Neobodonid_X_Neobodonid_X_sp_Species	Eukaryota;Excavata;Discoba;Euglenozoa;Kinetoplastea;Neobodonida;Neobodonidae;Neobodo
REF_BRK_c-1034_conseq_Otu1358_3_freshwater_Skogaryd-fw_Eukaryota_TSAR_Supergroup	Eukaryota;TSAR;Rhizaria;Cercozoa;Cercozoa_X;Cercozoa_XX;Cercozoa_XXX;Cercozoa_XXXX
REF_BRK_c-1037_conseq_Otu0725_17_freshwater_Erken-sed_Eukaryota_TSAR_Rhizaria_Cercozoa_Subdivision	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;Cercomonadidae_X
REF_BRK_c-1049_conseq_Otu0885_18_soil_PuertoRico_Eukaryota_TSAR_Rhizaria_Cercozoa_Filosa-Sarcomonadea_Cercomonadida_Paracercomonadidae_Family	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Paracercomonadidae;Paracercomonas
REF_BRK_c-1066_conseq_Otu0807_21_soil_PuertoRico_Eukaryota_Amoebozoa_Tubulinea_Tubulinea_X_Elardia_Euamoebida_Order	Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Elardia;Euamoebida;Hartmannellidae;Copromyxa
REF_BRK_c-108_conseq_Otu334_4_freshwater_Svartberget-fw_Eukaryota_Excavata_Discoba_Discoba_X_Euglenozoa_Kinetoplastida_Eubodonidae_Bodo_Bodo_saltans_Species	Eukaryota;Excavata;Discoba;Euglenozoa;Kinetoplastea;Kinetoplastea_X;Kinetoplastea_XX;Kinetoplastea_XX_MET10
REF_BRK_c-1103_conseq_Otu0294_30_freshwater_permafrost_Eukaryota_Obazoa_Opisthokonta_Metazoa_Gastrotricha_Gastrotricha_X_Gastrotricha_XX_Heterolepidoderma_Heterolepidoderma_acidophilum_Species	Eukaryota;Obazoa;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha_X;Gastrotricha_XX;Chaetonotus
REF_BRK_c-1108_conseq_Otu0482_19_soil_Sweden_Eukaryota_Excavata_Discoba_Discoba_X_Euglenozoa_Kinetoplastida_Eubodonidae_Bodo_Genus	Eukaryota;Excavata;Discoba;Euglenozoa;Kinetoplastea;Eubodonida;Bodonidae;Bodo
REF_BRK_c-1118_conseq_Otu1070_3_soil_Sweden_Eukaryota_Amoebozoa_Discosea_Discosea_X_Centramoebia_Acanthopodida_Acanthamoebidae_Acanthamoebidae_X_Genus	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoebidae_X
REF_BRK_c-1158_conseq_Otu1242_8_soil_PuertoRico_Eukaryota_Amoebozoa_Evosea_Evosea_X_Variosea_Variosea_X_Order	Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Variosea_X;Mb5C-lineage;Mb5C-lineage_X
REF_BRK_c-1160_conseq_Otu0565_38_soil_PuertoRico_Eukaryota_Excavata_Discoba_Discoba_X_Euglenozoa_Kinetoplastida_Neobodonidae_Rhynchobodo_Rhynchobodo_sp_Species	Eukaryota;Excavata;Discoba;Euglenozoa;Kinetoplastea;Kinetoplastea_X;Kinetoplastea_XX;Kinetoplastea_XXX
REF_BRK_c-1195_conseq_Otu0283_103_soil_PuertoRico_Eukaryota_Obazoa_Opisthokonta_Fungi_Subdivision	Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Mucoromycotina;Mucoromycotina_X;Mucoromycotina_XX
REF_BRK_c-1204_conseq_Otu461_6_soil_Skogaryd-peat_Eukaryota_Amoebozoa_Discosea_Discosea_X_Centramoebia_Pellitida_Endostelium-lineage_Endostelium_Genus	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Pellitida;Endostelium-lineage;Endostelium
REF_BRK_c-1208_conseq_Otu0267_60_soil_Sweden_Eukaryota_Excavata_Discoba_Discoba_X_Euglenozoa_Heteronematina_Heteronematina_X_Family	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Scytomonadidae;Scytomonas
REF_BRK_c-121_conseq_Otu514_4_soil_Skogaryd-peat_Eukaryota_Obazoa_Opisthokonta_Metazoa_Nematoda_Class	Eukaryota;Obazoa;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Chromadorea_XX
REF_BRK_c-1235_conseq_Otu0749_25_soil_PuertoRico_Eukaryota_Amoebozoa_Tubulinea_Tubulinea_X_Elardia_Arcellinida_Phryganellina_Cryptodifflugia_Genus	Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Elardia;Arcellinida;Phryganellina;Phryganella
REF_BRK_c-1250_conseq_Otu0918_4_freshwater_permafrost_Eukaryota_Obazoa_Opisthokonta_Metazoa_Gastrotricha_Gastrotricha_X_Gastrotricha_XX_Heterolepidoderma_Heterolepidoderma_acidophilum_Species	Eukaryota;Obazoa;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha_X;Gastrotricha_XX;Chaetonotus
REF_BRK_c-1290_conseq_Otu0675_9_soil_Sweden_Eukaryota_TSAR_Stramenopiles_Bigyra_Sagenista_Labyrinthulomycetes_Amphitremida_Family	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Amphitraemidae;Amphitrema
REF_BRK_c-1304_conseq_Otu0453_53_soil_PuertoRico_Eukaryota_Excavata_Discoba_Discoba_X_Heterolobosea_Heterolobosea_X_Heterolobosea_XX_Heterolobosea_XXX_Heterolobosea_XXX_sp_Species	Eukaryota;Excavata;Discoba;Discoba_X;Heterolobosea;Tetramitia_I;Neovahlkampfiidae;Neovahlkampfia
REF_BRK_c-1343_conseq_Otu296_17_soil_Skogaryd-peat_Eukaryota_Domain	Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Fractovitellida;Schizoplasmodiidae;Ceratiomyxella
REF_BRK_c-135_conseq_Otu0919_11_freshwater_Erken-sed_Eukaryota_Obazoa_Opisthokonta_Metazoa_Gastrotricha_Gastrotricha_X_Gastrotricha_XX_Family	Eukaryota;Obazoa;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha_X;Gastrotricha_XX;Chaetonotus
REF_BRK_c-1360_conseq_Otu0362_36_soil_Sweden_Eukaryota_TSAR_Rhizaria_Cercozoa_Filosa-Sarcomonadea_Glissomonadida_Allapsidae_Family	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Allapsidae;Allantion
REF_BRK_c-1370_conseq_Otu030_932_soil_Svartberget-peat_Eukaryota_Domain	Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Rhizophydiales;Rhizophydiales_X;Rhizophydiales_XX
REF_BRK_c-13_conseq_Otu1346_3_freshwater_Erken-sed_Eukaryota_Amoebozoa_Evosea_Evosea_X_Archamoebea_Mastigamoebida_Mastigamoebidae_Mastigamoeba_Genus	Eukaryota;Amoebozoa;Evosea;Evosea_X;Archamoebea;Mastigamoebida;Mastigamoebidae;Mastigamoeba
REF_BRK_c-142_conseq_Otu431_7_soil_Skogaryd-peat_Eukaryota_TSAR_Rhizaria_Foraminifera_Monothalamids_Monothalamids_X_Monothalamids_XX_Allogromiina_Allogromiina_sp_Species	Eukaryota;TSAR_dummy;Rhizaria_dummy;Foraminifera_dummy;Monothalamids_dummy;Monothalamids_X_dummy;Monothalamids_XX_dummy;Allogromiina_dummy
REF_BRK_c-1442_conseq_Otu0275_107_soil_PuertoRico_Eukaryota_Obazoa_Opisthokonta_Fungi_Subdivision	Eukaryota;Obazoa;Opisthokonta;Fungi;Neocallimastigomycota;Neocallimastigomycota_X;Neocallimastigomycota_XX;Neocallimastigomycota_XXX
REF_BRK_c-1458_conseq_Otu0697_8_soil_Sweden_Eukaryota_Obazoa_Opisthokonta_Metazoa_Arthropoda_Chelicerata_Arachnida_Family	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Chelicerata;Merostomata;Limulus
REF_BRK_c-145_conseq_Otu199_20_soil_Svartberget-peat_Eukaryota_Excavata_Discoba_Discoba_X_Euglenozoa_Kinetoplastida_Neobodonidae_Family	Eukaryota;Excavata;Discoba;Euglenozoa;Kinetoplastea;Kinetoplastea_X;Kinetoplastea_XX;Kinetoplastea_XXX
REF_BRK_c-1463_conseq_Otu038_424_soil_Skogaryd-peat_Eukaryota_Amoebozoa_Discosea_Discosea_X_Centramoebia_Himatismenida_Parvamoebidae_Parvamoeba_Parvamoeba_sp_Species	Eukaryota;Amoebozoa;Amoebozoa.U.division;Amoebozoa.U.subdivision;Amoebozoa.U.class;Amoebozoa.U.order;Amoebozoa.U.family;Amoebozoa.U.genus
REF_BRK_c-146_conseq_Otu326_6_soil_Svartberget-peat_Eukaryota_Obazoa_Opisthokonta_Metazoa_Gastrotricha_Gastrotricha_X_Gastrotricha_XX_Chaetonotus_Chaetonotus_acanthodes_Species	Eukaryota;Obazoa;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha_X;Gastrotricha_XX;Chaetonotus
REF_BRK_c-1487_conseq_Otu0824_7_freshwater_Skogaryd-fw_Eukaryota_Excavata_Discoba_Discoba_X_Euglenozoa_Kinetoplastida_Neobodonidae_Rhynchomonas_Rhynchomonas_nasuta_Species	Eukaryota;Excavata;Discoba;Euglenozoa;Kinetoplastea;Neobodonida;Rhynchomonadidae;Rhynchomonas
REF_BRK_c-1495_conseq_Otu0512_15_freshwater_Skogaryd-fw_Eukaryota_Eukaryota_X_Hemimastigophora_Hemimastigophora_X_Hemimastigophora_XX_Hemimastigophora_XXX_Spironemidae_Hemimastix_Genus	Eukaryota;Eukaryota_X;Hemimastigophora;Hemimastigophora_X;Hemimastigophora_XX;Hemimastigophora_XXX;Spironemidae;Hemimastix
REF_BRK_c-149_conseq_Otu1503_3_soil_PuertoRico_Eukaryota_Amoebozoa_Discosea_Discosea_X_Centramoebia_Acanthopodida_Acanthamoebidae_Family	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba
REF_BRK_c-152_conseq_Otu0575_3_surface_WC-sur_Eukaryota_TSAR_Rhizaria_Cercozoa_Filosa-Thecofilosea_Cryomonadida_Order	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage_X
REF_BRK_c-155_conseq_Otu1266_4_freshwater_Erken-sed_Eukaryota_Amoebozoa_Evosea_Evosea_X_Archamoebea_Mastigamoebida_Mastigamoebidae_Mastigamoeba_Genus	Eukaryota;Amoebozoa;Evosea;Evosea_X;Archamoebea;Mastigamoebida;Mastigamoebidae;Mastigamoeba
REF_BRK_c-1578_conseq_Otu0173_83_freshwater_Erken-fw_Eukaryota_Amoebozoa_Tubulinea_Tubulinea_X_Tubulinea_XX_Tubulinea_XXX_Tubulinea_XXXX_Tubulinea_XXXXX_Tubulinea_XXXXX_sp_Genus	Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Tubulinea_XX;Tubulinea_XXX;Tubulinea_XXXX;Tubulinea_XXXXX
REF_BRK_c-157_conseq_Otu0507_4_freshwater_Erken-fw_Eukaryota_Obazoa_Opisthokonta_Choanoflagellata_Choanoflagellatea_Craspedida_Salpingoecidae_Group_C1_Salpingoecidae_Group_C1_X_Salpingoecidae_Group_C1_X_sp_Species	Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Craspedida;Salpingoecidae_Group_C1;Salpingoecidae_Group_C1_X
REF_BRK_c-1583_conseq_Otu1345_6_soil_PuertoRico_Eukaryota_Domain	Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Vannellida;Vannellidae;Vannella
REF_BRK_c-1596_conseq_Otu0731_17_freshwater_Erken-sed_Eukaryota_TSAR_Rhizaria_Cercozoa_Filosa-Imbricatea_Class	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Thaumatomonadida;Thaumatomonadidae;Thaumatomonas
REF_BRK_c-163_conseq_Otu1038_9_freshwater_Erken-sed_Eukaryota_Amoebozoa_Evosea_Evosea_X_Archamoebea_Mastigamoebida_Mastigamoebidae_Mastigamoeba_Genus	Eukaryota;Amoebozoa;Evosea;Evosea_X;Archamoebea;Mastigamoebida;Mastigamoebidae;Mastigamoeba
REF_BRK_c-1641_conseq_Otu1333_3_freshwater_Skogaryd-fw_Eukaryota_Domain	Eukaryota;Obazoa;Opisthokonta;Fungi;Fungi_X;Fungi_XX;Fungi_XXX;Fungi_XXXX
REF_BRK_c-1645_conseq_Otu0193_181_soil_PuertoRico_Eukaryota_Obazoa_Opisthokonta_Fungi_Zoopagomycota_Zoopagomycota_X_Zoopagomycota_XX_Family	Eukaryota;Obazoa;Opisthokonta;Fungi;Zoopagomycota;Zoopagomycota_X;Zoopagomycota_XX;Thamnocephalis
REF_BRK_c-1666_conseq_Otu0974_3_soil_Sweden_Eukaryota_Excavata_Discoba_Discoba_X_Euglenozoa_Heteronematina_Heteronematina_X_Family	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Scytomonadidae;Notosolenus
REF_BRK_c-1692_conseq_Otu0348_22_freshwater_permafrost_Eukaryota_Excavata_Discoba_Discoba_X_Euglenozoa_Kinetoplastida_Neobodonidae_Neobodo_Neobodo_designis_Species	Eukaryota;Excavata;Discoba;Euglenozoa;Kinetoplastea;Kinetoplastea_X;Kinetoplastea_XX;Kinetoplastea_XX_MET8
REF_BRK_c-169_conseq_Otu0857_13_freshwater_Erken-sed_Eukaryota_Amoebozoa_Evosea_Evosea_X_Archamoebea_Mastigamoebida_Mastigamoebidae_Mastigamoeba_Genus	Eukaryota;Amoebozoa;Evosea;Evosea_X;Archamoebea;Mastigamoebida;Mastigamoebidae;Mastigamoeba
REF_BRK_c-1724_conseq_Otu1034_3_freshwater_permafrost_Eukaryota_Obazoa_Opisthokonta_Fungi_Ascomycota_Pezizomycotina_Eurotiomycetes_Chaetothyriomycetidae_Chaetothyriomycetidae_sp_Species	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Exophiala
REF_BRK_c-1738_conseq_Otu0256_39_freshwater_permafrost_Eukaryota_Obazoa_Opisthokonta_Fungi_Chytridiomycota_Chytridiomycetes_Order	Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Rhizophydiales;Rhizophydiales_X;Rhizophydiales_XX
REF_BRK_c-1769_conseq_Otu0520_43_soil_PuertoRico_Eukaryota_Excavata_Discoba_Discoba_X_Euglenozoa_Heteronematina_Heteronematina_X_Family	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Scytomonadidae;Petalomonas
REF_BRK_c-1793_conseq_Otu0217_101_freshwater_Erken-sed_Eukaryota_TSAR_Rhizaria_Cercozoa_Novel-clade-10-12_Novel-clade-12_NC12A-lineage_NC12A-lineage_X_NC12A-lineage_X_sp_Species	Eukaryota;TSAR;Rhizaria;Cercozoa;Novel-clade-10-12;Novel-clade-12;NC12A-lineage;NC12A-lineage_X
REF_BRK_c-1818_conseq_Otu0970_3_soil_Sweden_Eukaryota_Excavata_Discoba_Discoba_X_Euglenozoa_Kinetoplastida_Order	Eukaryota;Excavata;Discoba;Euglenozoa;Kinetoplastea;Kinetoplastea_X;Kinetoplastea_XX;Kinetoplastea_XX_MET10
REF_BRK_c-1827_conseq_Otu0884_12_freshwater_Erken-sed_Eukaryota_Eukaryota_X_Hemimastigophora_Hemimastigophora_X_Hemimastigophora_XX_Hemimastigophora_XXX_Spironemidae_Hemimastix_Genus	Eukaryota;Eukaryota_X;Hemimastigophora;Hemimastigophora_X;Hemimastigophora_XX;Hemimastigophora_XXX;Spironemidae;Hemimastix
REF_BRK_c-1858_conseq_Otu0455_34_freshwater_Erken-sed_Eukaryota_TSAR_Rhizaria_Cercozoa_Novel-clade-10-12_Class	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;Cavernomonas
REF_BRK_c-1860_conseq_Otu0642_7_freshwater_permafrost_Eukaryota_Obazoa_Opisthokonta_Ichthyosporea_Ichthyophonida_Class	Eukaryota;Obazoa;Opisthokonta;Ichthyosporea;Ichthyophonida;Ichthyophonida_X;Ichthyophonida_XX;Ichthyophonida_XXX
REF_BRK_c-1868_conseq_Otu0933_4_soil_Sweden_Eukaryota_TSAR_Rhizaria_Cercozoa_Filosa-Thecofilosea_Cryomonadida_Rhogostoma-lineage_Rhogostoma-lineage_X_Rhogostoma-lineage_X_sp_Species	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Rhogostoma-lineage;Rhogostoma-lineage_X
REF_BRK_c-1903_conseq_Otu1481_4_soil_PuertoRico_Eukaryota_Haptista_Centroplasthelida_Centroplasthelida_X_Pterocystida_Raphidista_Choanocystidae_Choanocystis_Choanocystis_sp_Species	Eukaryota;Haptista;Centroplasthelida;Centroplasthelida_X;Pterocystida;Raphidista;Choanocystidae;Choanocystis
REF_BRK_c-1904_conseq_Otu0768_6_soil_Sweden_Eukaryota_TSAR_Rhizaria_Cercozoa_Filosa-Sarcomonadea_Glissomonadida_Order	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;Neocercomonas
REF_BRK_c-1935_conseq_Otu0426_25_soil_Sweden_Eukaryota_Amoebozoa_Evosea_Evosea_X_Variosea_Class	Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Fractovitellida;Schizoplasmodiidae;Nematostelium
REF_BRK_c-1972_conseq_Otu0635_11_soil_Sweden_Eukaryota_TSAR_Rhizaria_Cercozoa_Filosa-Thecofilosea_Cryomonadida_Rhogostoma-lineage_Rhogostoma-lineage_X_Rhogostoma-lineage_X_sp_Species	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Rhogostoma-lineage;Rhogostoma-lineage_X
REF_BRK_c-2002_conseq_Otu0878_13_freshwater_Erken-sed_Eukaryota_TSAR_Rhizaria_Cercozoa_Filosa-Thecofilosea_Class	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Filosa-Thecofilosea_X;Novel-Clade-4;Novel-Clade-4_X
REF_BRK_c-2005_conseq_Otu0731_5_freshwater_permafrost_Eukaryota_TSAR_Rhizaria_Cercozoa_Filosa-Sarcomonadea_Pansomonadida_Pansomonadida_X_Pansomonadida_XX_Pansomonadida_XX_sp_Species	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Sandonidae;Sandona
REF_BRK_c-201_conseq_Otu376_4_soil_Svartberget-peat_Eukaryota_Obazoa_Opisthokonta_Rotosphaerida_Nucleariidea_Nucleariida_Nucleariidae_Nuclearia_2_Nucleariidae_Nuclearia_2_X_Nucleariidae_Nuclearia_2_X_sp_Species	Eukaryota;Obazoa;Opisthokonta;Rotosphaerida;Nucleariidea;Nucleariida;Nucleariidae_Nuclearia_2;Nucleariidae_Nuclearia_2_X
REF_BRK_c-202_conseq_Otu375_10_soil_Skogaryd-peat_Eukaryota_TSAR_Rhizaria_Cercozoa_Filosa-Imbricatea_Euglyphida_Paulinellidae_Paulinella_Paulinella_sp_Species	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida;Paulinellidae;Paulinella
REF_BRK_c-2032_conseq_Otu0697_6_freshwater_permafrost_Eukaryota_Obazoa_Opisthokonta_Fungi_Blastocladiomycota_Blastocladiomycotina_Blastocladiomycetes_Blastocladiella_Blastocladiella_sp_Species	Eukaryota;Obazoa;Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Blastocladiella
REF_BRK_c-2033_conseq_Otu0986_3_freshwater_permafrost_Eukaryota_TSAR_Rhizaria_Cercozoa_Filosa-Sarcomonadea_Cercomonadida_Paracercomonadidae_Family	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;Ventrifissuridae;Ventrifissura
